3.367837374626547131e+01,3.692622377622377883e+01,3.452758882842509536e+01,6.874534343256502922e+00,2.783404590482287944e+00,6.184149859154882911e+00,1.390441899408292326e+00,3.823044179935446873e+00,8.597010442711118472e+00,-4.634178427550177393e-01,-9.402931422321708865e+00,-3.658724383269376101e+00,3.606705334002917318e-02,2.322228539094002911e-02,2.230375156830509409e-02,2.740157808061681466e-02,2.124689966831300181e-02,2.809660103321869745e-02,3.265748568931323148e-02,1.925883435648652678e-02,1.346462971234440968e-02,6.838397242317507008e+00,1.365439365814756556e+00,4.489188966069158226e+01,3.073567522861744195e+01,3.629052282947881736e+00,2.716122280796125210e+01,1.259422609901838541e+01,2.361637352752879693e+01,4.317855759709740227e+00,1.030693069306930454e+01,3.875530410183870345e+00,2.583791208791211602e+00,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.388420979020978763e+01,3.733701960729469960e+01,3.469702790840891282e+01,-1.684594503796312370e+00,6.940458681499316107e+00,5.901743383149652189e+00,7.327895494734814053e-01,9.223059876370543364e+00,-3.459147512252167100e+00,9.450424355615252736e+00,-2.423517353655795237e+00,-1.675987598846151450e+00,1.115870209234305216e-01,7.742755850545189611e-02,7.605726408161350705e-02,7.480923678878668992e-02,4.980951785880599614e-02,5.129599493869155952e-02,5.645712099469383377e-02,4.449660023220239347e-02,2.552293222025801833e-02,3.609560462887387633e+00,2.264829897410402992e+01,1.918927630561124076e+01,3.343883128420229056e+00,2.075831451667041350e+01,6.075141243566783977e+00,1.401528431250707207e+01,4.371214429838213178e+00,2.130845997088790611e+01,1.172997032640950010e+01,2.758160237388722180e+00,6.579250720461089941e+00,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.412903225806451957e+01,3.747576168818466158e+01,3.481350791582674020e+01,-8.534990530791766616e+00,4.707968447067429452e+00,4.230746833655873451e-01,7.845862684644518970e-01,9.068722726427994374e+00,-4.199732979753505901e+00,9.685424039529964446e+00,-1.557481318403083126e+00,-1.433170660819132580e+00,6.138754749211415562e-02,4.334699746067179754e-02,4.340443187087235366e-02,4.459553149647822734e-02,4.355445812741173123e-02,4.055256748443221426e-02,2.915247965289245735e-02,2.324483518729053913e-02,2.003011916820145871e-02,2.305777029814284873e+01,2.573879121212122811e+01,2.407940404770283038e+00,9.430088861502342823e+00,2.489295475841169036e+01,6.726649973591581677e+00,1.880482203648161743e+01,1.679330162249872771e+01,3.625696557844537438e+01,1.381282722513088856e+01,1.626813471502590858e+01,1.647547169811321055e+01,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.147276618775831381e+01,3.630845890674252274e+01,3.443532128747385457e+01,-1.102697983639838775e+01,3.363609421231112062e+00,1.118184168152750457e+00,2.276572441152702464e-01,8.532163647266880702e+00,-5.121719711386146123e+00,1.227786776955150749e+01,-5.203433756151902567e-02,-2.216853148268988605e+00,1.946721397115017016e+00,8.674961061953699870e-01,2.776841381709175938e+00,2.708511696883310060e-01,3.455172773739860759e-01,3.877879234528914254e-01,1.317882033013820564e+00,7.912875575483949708e-01,2.666155940539038038e+00,3.326562553381969423e+01,1.736650859324842600e+01,2.175025394927137867e+01,9.619101127905230086e+00,2.995405326900882059e+01,2.022098407941335907e+01,3.481059314470547861e+01,1.542888476470920800e+01,1.348596949663803635e+01,4.878038815117466243e+01,4.702346938775509955e+01,5.104451038575668065e+01,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.887377311522048373e+01,3.226122987417129195e+01,3.175504981574996677e+01,-5.360194623677822179e+00,1.018327264395735554e+01,1.438080267183928507e-01,3.392385477003103111e-01,7.920489685960224513e+00,-5.886387023143307751e+00,1.394300903554391979e+01,2.772623132700690274e+00,-8.121619421887552592e-01,1.409936934256046381e+00,1.784089255792318252e+00,1.771645642179237257e+00,1.024265156233660434e+00,1.470736339935603265e+00,1.082903075850085273e+00,1.552100529058281442e+00,1.439912667603660879e+00,3.221692488854925873e+00,2.006202085037409688e+01,3.147142781836417313e+01,1.824806986892459193e+01,8.659533665717763284e+00,3.011496056311726477e+01,1.979214901160056073e+01,3.311512207178929401e+01,1.481528673229019866e+01,1.367165027463595095e+01,3.951971326164874654e+01,6.376344086021504154e+01,8.149650349650349312e+01,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.953692375665853476e+01,3.428992943197092558e+01,3.315879991870745158e+01,-5.165767233496066702e+00,3.283363228619204488e+00,7.478049836680424001e+00,-5.522935180457438920e-01,2.241016630985065650e+00,-9.836634823019849705e+00,9.542112319059526726e+00,1.570523841857338398e+00,-8.239009461553757629e-02,3.456374157095676858e-01,2.042581432570070576e-01,2.494884844821220748e-01,2.167729546948867769e-01,1.387813119847070009e-01,3.594921429731155471e-01,4.168741393165940057e-01,3.418202706120112566e-01,1.349017667670523446e+00,2.804312961821080208e+01,1.314573700819045676e+01,3.726297433812936788e+01,1.085475863992402168e+01,1.459752001187825954e+01,3.689006184148939127e+01,3.582253575856108796e+01,1.376275651580811576e+01,1.206783454666731892e+01,4.532628797886393102e+01,4.283377308707123632e+01,4.854230769230768772e+01,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.038811304216085318e+01,3.538023308381345089e+01,3.412719279661016714e+01,-8.160996243281140039e+00,5.816742887689816399e+00,2.262050558698132541e+00,-5.487348925661698906e-02,8.356732124984253218e+00,-5.398146753143529430e+00,1.248796609521142109e+01,2.935926519528370138e-01,-2.472164020027664666e+00,9.155885611904533983e-01,4.798787764470704431e-01,2.482286158436451728e+00,3.765065122970809308e-01,2.170207999064273086e-01,3.588686003558340110e-01,1.419945377137079356e+00,7.351263090982436132e-01,2.767700855057250831e+00,2.991596064791520959e+01,2.172734861178816246e+01,2.024733733804796998e+01,9.776715896912097747e+00,2.924392986626870083e+01,2.111179022823492701e+01,3.386376161059312295e+01,1.589040899690851560e+01,1.392297272243437334e+01,5.013154960981047736e+01,5.342140468227424321e+01,5.167243243243243001e+01,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.324895923442906565e+01,3.751820082174007354e+01,3.511628001297858503e+01,-9.054853998552475858e+00,3.996405463267739044e+00,4.466471177788324254e-01,5.208313123997021510e-01,8.416000592445760375e+00,-5.318883778346410018e+00,1.036645017903162369e+01,1.753219436027268596e+00,-1.825510403883326083e+00,1.617787771217350068e+00,6.860145016326404388e-01,1.631004059529147510e+00,3.607966219316235956e-01,7.407348367525782296e-01,4.368330589450106216e-01,1.048058867539176875e+00,4.824553856050767253e-01,1.523543987843708480e+00,3.247000420888136318e+01,2.163095793135885714e+01,2.334181344050703899e+01,1.678441841098928933e+01,3.027922593959481290e+01,2.080522613249909014e+01,3.244913477707843441e+01,1.729305004931218193e+01,1.807277488846838054e+01,3.737786259541984180e+01,5.960994263862332332e+01,7.352690166975881425e+01,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.303729043392505105e+01,3.730407251437961946e+01,3.496797401743134515e+01,-5.332107726325293839e+00,4.033018790276714505e+00,2.629134750205802007e+00,6.531317911035513547e-03,8.852579296548915622e+00,-4.549782679594096990e+00,1.061280659563394124e+01,1.009984296419010663e+00,-1.214799707469661261e+00,1.422372245288554327e+00,7.930783067025473088e-01,9.769100761056265236e-01,4.540209418924449625e-01,5.949432174331295009e-01,3.737860314434677256e-01,1.137372602450007264e+00,6.161268326162961939e-01,2.063760920967349310e+00,2.882570974362397465e+01,2.373171040035835944e+01,2.830625030421190758e+01,1.447017113666645827e+01,3.218632364420713543e+01,1.675510602750695810e+01,3.530885389048657430e+01,1.860980185388424246e+01,2.379123305643327413e+01,2.254684095860567083e+01,5.894771241830065378e+01,6.611205073995770931e+01,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.446734465667311298e+01,3.803451402321083208e+01,3.526007710916238125e+01,-7.236517545531888196e+00,4.746067645260520607e+00,1.602588069238036983e+00,2.934723023061891478e-01,6.283527154401101988e+00,-6.750554957084164087e+00,9.737013304460852225e+00,-6.820379720485642006e-01,-7.926681333377715299e-01,1.343783519583508390e+00,6.458794694940772629e-01,9.602341744581111005e-01,3.155024824784454229e-01,5.499022286357129197e-01,3.265423767889752971e-01,5.290644351496552877e-01,2.972231482396749946e-01,4.774049575325482464e-01,2.480489303505059695e+01,1.715893188661143398e+01,1.908658074579318864e+01,7.311825855746321601e+00,2.128538136606034215e+01,2.056492361882255437e+01,2.189777913776715934e+01,1.463792380155533657e+01,1.541308310746165233e+01,2.837179487179487580e+01,2.899198717948718240e+01,2.223794712286158415e+01,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.433619896523357795e+01,3.769721055139255839e+01,3.508901892970207115e+01,-1.656909104301993008e+00,4.821278027051876691e+00,6.787614590416278126e+00,-4.097258764304909651e-01,8.878434505132748455e+00,-4.431789515224999754e+00,9.670039886812130447e+00,-1.430500808830391435e+00,-1.136487969430418854e+00,9.191590193663395914e-01,5.506503627209362595e-01,7.674356242170559117e-01,1.181500638456185609e-01,2.573637365012136913e-01,1.495290868418814312e-01,1.104686193948356543e-01,7.029119949508925991e-02,8.653143806537823279e-02,1.371622941584702104e+01,2.667965073548649713e+01,4.128528585447475763e+01,7.208398913434595379e+00,3.480454303720688358e+01,4.883729966538378875e+00,3.854673072553010371e+01,9.877787986090087458e+00,3.686995906587453220e+01,1.770493685419059204e+01,1.553731343283581623e+01,1.254120267260579169e+01,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
2.842294701034879267e+01,3.210817851754055141e+01,3.028436386829691074e+01,-3.320042423414848898e+00,8.371149182324630900e+00,-3.203388294908009470e+00,-3.594262105714750733e-03,8.421328919648223277e+00,-5.190796251466677447e+00,9.969074544476979938e+00,9.131657585289280066e-01,-1.117346007152209886e+00,2.526879624401421331e+00,3.015337891955647720e+00,2.345803815048866703e+00,1.216756876819264477e+00,4.947558063219730240e-01,5.489588405670702276e-01,1.035347756773972394e+00,4.765805688842510435e-01,1.510729854119763349e+00,2.413205967150820896e+01,3.254126342180911990e+01,9.393337665226169975e+00,1.765813260090524395e+01,2.961629502074685050e+01,2.365376250471523889e+01,3.589627697313949284e+01,8.654793712050555143e+00,3.333031713680563257e+01,5.509000000000000341e+01,8.740648379052368000e+01,1.029466019417475593e+02,2.500000000000000000e+01,1.690000000000000000e+02,7.800000000000000000e+01,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.131722072582931560e+01,3.363700028352707960e+01,3.168045749688102575e+01,7.524126442869286890e+00,7.914325666345378707e-01,5.734655707400029279e+00,1.209172522370281389e+00,-3.522907404797269715e-01,9.566839277005914965e+00,6.338098006401803319e-01,-9.806490195077655514e+00,4.401392180259732223e-01,2.978874564996315463e-02,2.420766002851503992e-02,1.933171560752110912e-02,1.946389368637818987e-02,1.893109707634134387e-02,2.107844575880996746e-02,2.835874399035047400e-02,1.962213550625640721e-02,1.690812417758305250e-02,4.448548799988663482e+00,7.858833668023287977e+00,4.342987233342770992e+01,3.146232649844089124e+01,8.564225879217499227e+00,2.795750432095275428e+01,1.584167902914836290e+01,1.910474235000561549e+01,8.170106381989313604e+00,1.107218045112782079e+01,2.178947368421049191e+00,4.881751824817513352e+00,3.100000000000000000e+01,1.870000000000000000e+02,9.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.187865090403337831e+01,3.481831945290075936e+01,3.276583967391304242e+01,-1.272579734772661675e-01,5.652738609805301628e+00,6.724051911445570795e+00,5.173368495315301407e-01,9.260835748021245095e+00,3.060357895103055448e+00,8.203129445652157514e+00,-2.296150534789559217e+00,-1.369082893874333573e+00,1.435011266094890214e-01,6.739180751777580636e-02,9.769004536500171254e-02,3.159051455951308873e-02,2.790962576658222172e-02,2.677170823243935766e-02,4.781329666606953799e-02,3.552769855610553307e-02,3.467969210193008744e-02,2.558403767169492138e+00,1.613857078662640276e+01,2.404831612705153532e+01,4.172684450682786483e+00,1.854082297990782990e+01,7.755213133860989316e+00,1.625103801782606538e+01,6.145338955315666318e+00,1.959551560434778139e+01,9.487889273356401532e+00,5.940092165898619214e+00,8.539149888143171552e+00,3.100000000000000000e+01,1.870000000000000000e+02,9.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.242039605920331269e+01,3.552553460460582357e+01,3.333503245162870599e+01,-6.295937886023267538e+00,3.387425878295999393e+00,3.536455700409049552e+00,1.841878425208356984e-01,9.655337873766280055e+00,1.181613858032777076e+00,9.766009372397762789e+00,2.880888473873395861e-01,-9.326472697858763095e-01,2.146771720495933011e-01,1.366805736184530384e-01,1.763621615304004353e-01,3.705413845164172437e-02,6.514955903616699573e-02,3.872788750327708918e-02,3.131158843754452969e-02,2.803294575521490459e-02,3.087775528855804530e-02,2.583947202081390770e+01,1.489272636983796083e+01,1.592037045133390727e+01,4.181380000001834851e+00,2.725187797611814133e+01,9.022970558669465291e+00,7.137778728875809442e+00,3.654821211731579478e+00,2.329219434851862758e+01,1.607096774193549038e+01,1.803392568659127448e+01,1.521159874608150631e+01,3.100000000000000000e+01,1.870000000000000000e+02,9.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
3.006881720430107663e+01,3.694935116811331000e+01,3.457246589329162134e+01,-1.172715400108050332e+01,2.862939042472520956e+00,2.156739889325964388e+00,3.291772378087455819e-01,9.805883883404629131e+00,-1.492155605255010287e-01,1.291745997309128136e+01,3.269897868275969954e-01,-2.761309301999468335e+00,1.856731595307567595e+00,1.858635316756261702e+00,2.608391767863917909e+00,1.484509211804203310e-01,3.088240669669659044e-01,2.275674783240654586e-01,8.898502600785543892e-01,7.217470979689228905e-01,2.653544513342447786e+00,3.173597157427413862e+01,1.888825481372008852e+01,1.801625681927015421e+01,8.502955886349475634e+00,3.298503218897084821e+01,1.448371329125110840e+01,3.404633117570389089e+01,1.674821864825248596e+01,1.763551929270932206e+01,4.850684931506849296e+01,5.177511415525114558e+01,5.154485049833887444e+01,3.100000000000000000e+01,1.870000000000000000e+02,9.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
